date,time,open,high,low,close,volume
2026-01-07,08:50:00,88.12,88.18,88.11,88.18,102.0
2026-01-07,08:55:00,88.18,88.2,88.14,88.18,91.0
2026-01-07,09:00:00,88.18,88.33,88.15,88.27,133.0
2026-01-07,09:05:00,88.26,88.35,88.26,88.32,121.0
2026-01-07,09:10:00,88.33,88.35,88.31,88.35,90.0
2026-01-07,09:15:00,88.35,88.38,88.3,88.36,178.0
2026-01-07,09:20:00,88.38,88.46,88.34,88.44,304.0
2026-01-07,09:25:00,88.45,88.49,88.31,88.33,259.0
2026-01-07,09:30:00,88.32,88.46,88.28,88.45,121.0
2026-01-07,09:35:00,88.45,88.55,88.39,88.41,298.0
2026-01-07,09:40:00,88.42,88.42,88.28,88.29,104.0
2026-01-07,09:45:00,88.27,88.3,88.22,88.28,168.0
2026-01-07,09:50:00,88.3,88.32,88.22,88.31,129.0
2026-01-07,09:55:00,88.3,88.31,88.24,88.29,107.0
2026-01-07,10:00:00,88.28,88.38,88.28,88.37,171.0
2026-01-07,10:05:00,88.36,88.48,88.33,88.47,251.0
2026-01-07,10:10:00,88.47,88.75,88.37,88.52,739.0
2026-01-07,10:15:00,88.52,88.59,88.45,88.46,216.0
2026-01-07,10:20:00,88.46,88.62,88.44,88.54,276.0
2026-01-07,10:25:00,88.55,88.66,88.54,88.63,207.0
2026-01-07,10:30:00,88.63,88.66,88.54,88.61,232.0
2026-01-07,10:35:00,88.63,88.64,88.58,88.59,161.0
2026-01-07,10:40:00,88.61,88.75,88.61,88.71,197.0
2026-01-07,10:45:00,88.72,88.72,88.63,88.66,182.0
2026-01-07,10:50:00,88.65,88.7,88.65,88.68,85.0
2026-01-07,10:55:00,88.7,88.75,88.67,88.67,372.0
2026-01-07,11:00:00,88.68,88.69,88.58,88.64,317.0
2026-01-07,11:05:00,88.65,88.72,88.59,88.59,117.0
2026-01-07,11:10:00,88.58,88.6,88.49,88.49,326.0
2026-01-07,11:15:00,88.5,88.59,88.5,88.57,119.0
2026-01-07,11:20:00,88.58,88.63,88.56,88.63,44.0
2026-01-07,11:25:00,88.64,88.64,88.56,88.58,106.0
2026-01-07,11:30:00,88.58,88.6,88.56,88.57,35.0
2026-01-07,11:35:00,88.57,88.6,88.5,88.55,83.0
2026-01-07,11:40:00,88.56,88.56,88.51,88.54,39.0
2026-01-07,11:45:00,88.54,88.55,88.51,88.54,67.0
2026-01-07,11:50:00,88.53,88.56,88.49,88.55,60.0
2026-01-07,11:55:00,88.55,88.6,88.5,88.56,97.0
2026-01-07,12:00:00,88.55,88.55,88.49,88.54,62.0
2026-01-07,12:05:00,88.53,88.56,88.51,88.54,41.0
2026-01-07,12:10:00,88.54,88.55,88.5,88.54,48.0
2026-01-07,12:15:00,88.55,88.55,88.35,88.36,241.0
2026-01-07,12:20:00,88.35,88.4,88.35,88.38,101.0
2026-01-07,12:25:00,88.39,88.39,88.33,88.36,84.0
2026-01-07,12:30:00,88.36,88.38,88.32,88.37,147.0
2026-01-07,12:35:00,88.37,88.39,88.27,88.3,160.0
2026-01-07,12:40:00,88.29,88.45,88.29,88.38,135.0
2026-01-07,12:45:00,88.37,88.38,88.33,88.36,49.0
2026-01-07,12:50:00,88.35,88.35,88.28,88.28,78.0
2026-01-07,12:55:00,88.29,88.31,88.27,88.27,96.0
2026-01-07,13:00:00,88.3,88.3,88.06,88.1,682.0
2026-01-07,13:05:00,88.12,88.12,87.95,87.97,504.0
2026-01-07,13:10:00,87.95,88.13,87.95,88.07,182.0
2026-01-07,13:15:00,88.09,88.11,88.0,88.01,214.0
2026-01-07,13:20:00,88.01,88.04,87.87,87.88,365.0
2026-01-07,13:25:00,87.88,87.9,87.84,87.85,142.0
2026-01-07,13:30:00,87.86,87.93,87.84,87.91,168.0
2026-01-07,13:35:00,87.9,87.95,87.87,87.93,140.0
2026-01-07,13:40:00,87.93,87.94,87.88,87.9,114.0
2026-01-07,13:45:00,87.91,88.0,87.85,87.98,186.0
2026-01-07,13:50:00,87.99,88.0,87.89,87.93,154.0
2026-01-07,13:55:00,87.92,87.98,87.86,87.98,176.0
2026-01-07,14:00:00,87.98,87.98,87.92,87.95,102.0
2026-01-07,14:05:00,87.93,88.05,87.93,88.03,161.0
2026-01-07,14:10:00,88.05,88.15,88.04,88.14,227.0
2026-01-07,14:15:00,88.13,88.18,88.06,88.09,187.0
2026-01-07,14:20:00,88.09,88.1,87.97,88.06,129.0
2026-01-07,14:25:00,88.05,88.14,88.04,88.08,103.0
2026-01-07,14:30:00,88.07,88.13,88.05,88.06,92.0
2026-01-07,14:35:00,88.05,88.14,88.03,88.05,89.0
2026-01-07,14:40:00,88.05,88.15,88.01,88.03,115.0
2026-01-07,14:45:00,88.04,88.06,88.02,88.04,97.0
2026-01-07,14:50:00,88.03,88.1,88.03,88.06,108.0
2026-01-07,14:55:00,88.07,88.18,88.07,88.13,168.0
2026-01-07,15:00:00,88.12,88.13,88.03,88.03,230.0
2026-01-07,15:05:00,88.03,88.07,88.03,88.04,202.0
2026-01-07,15:10:00,88.04,88.06,87.93,87.97,172.0
2026-01-07,15:15:00,87.97,88.09,87.94,88.02,119.0
2026-01-07,15:20:00,88.03,88.04,87.94,87.95,56.0
2026-01-07,15:25:00,87.95,87.99,87.94,87.97,66.0
2026-01-07,15:30:00,87.96,88.01,87.96,87.99,89.0
2026-01-07,15:35:00,87.98,87.98,87.86,87.9,163.0
2026-01-07,15:40:00,87.95,88.0,87.94,88.0,69.0
2026-01-07,15:45:00,87.97,88.15,87.96,88.11,145.0
2026-01-07,15:50:00,88.11,88.2,88.06,88.09,114.0
2026-01-07,15:55:00,88.09,88.11,87.99,88.01,77.0
2026-01-07,16:00:00,88.03,88.19,88.01,88.12,119.0
2026-01-07,16:05:00,88.11,88.18,88.09,88.12,178.0
2026-01-07,16:10:00,88.12,88.16,88.1,88.1,219.0
2026-01-07,16:15:00,88.09,88.09,87.94,87.97,207.0
2026-01-07,16:20:00,87.96,88.0,87.9,87.91,85.0
2026-01-07,16:25:00,87.91,87.96,87.88,87.95,110.0
2026-01-07,16:30:00,87.93,87.95,87.82,87.85,175.0
2026-01-07,16:35:00,87.85,87.89,87.81,87.85,140.0
2026-01-07,16:40:00,87.86,87.9,87.81,87.9,192.0
2026-01-07,16:45:00,87.89,88.02,87.87,87.94,146.0
2026-01-07,16:50:00,87.93,87.95,87.81,87.84,81.0
2026-01-07,16:55:00,87.83,87.83,87.76,87.81,268.0
2026-01-08,07:00:00,87.6,87.6,87.22,87.29,1180.0
2026-01-08,07:05:00,87.28,87.31,87.1,87.18,552.0
